0,1,2,3,4,5,6,7,8,9,10,11,12
0.7265164314952467,0.3390770373397547,0.7693701297798932,0.3029141077717178,0.0,0.2779290960870096,0.00018542003663012203,0.0,0.8115647982975293,0.6039895624732026,0.06023785940546081,0.022398249251546466,0.9799501667877041
0.09265877233629138,0.0008875512098911464,0.6715510315032784,0.30424209509775824,0.0,0.3026358206073973,0.7086767833177128,0.0,0.0025197084368075336,0.5426688345295005,0.7968958635298258,0.7555841281505479,0.9669176117081236
0.2972515869787102,0.0007189671562544131,0.6721269663089198,0.3032658726648297,0.0,0.30238137097547596,0.8731290540724416,0.0,0.0017904757766994683,0.6284868940101873,0.8859671160681456,0.9103287851654998,0.8814479999740599
0.19029408856874977,0.0007201729575272431,0.6802941223524048,0.30396558315114874,0.0,0.2999329005084335,0.615035210273953,0.0,0.001841194496960909,0.6425214150413296,0.5581423307529796,0.6335762513790124,0.9332677242372149
0.3914247481557795,0.33471475793213545,0.6771943263555523,0.302468117141526,0.0,0.2921962666355742,0.00018542003663012203,0.0,0.8845072104072841,0.7062740227460509,0.1072177051766713,0.08076586687731963,0.8800710562393262
0.09992480768320662,0.000761072433134169,0.6629000531150935,0.3035467508781301,0.0,0.316903106110241,0.6856759848282328,0.0,0.0018797656712906336,0.7256377298946859,0.7818679450623383,0.7375886483035624,0.9598891443384574
0.12333762979128772,0.0005686493624406097,0.6678632898287448,0.30400924891264025,0.0,0.30881393587540384,0.6735932089481191,0.0,0.0014184010184150027,0.48133365875355594,0.8867734928567279,0.8334400023572996,0.055637077482560506
0.6223724212340259,0.3306318659383627,0.7022709963179393,0.2949925787852732,0.0,0.3228516059060969,0.00018542003663012203,0.0,1.0,0.5707141408674019,0.050189520188600054,0.0003932683741146816,0.9772781524391518
0.011081874421860748,0.3288873485049204,0.6370406260933795,0.30375269933323684,0.0,0.2797136408527617,0.00018542003663012203,1.0,1.0,0.5833482541600787,0.03574309960273909,0.0005068124122020729,0.9260708287396685
0.10410472675159398,0.0007974745958854168,0.6647456918753983,0.30397845523364625,0.0,0.30426007836904106,0.33196013558482484,0.0,0.0020172152138634887,0.5596140777613314,0.4347293863942558,0.40288714830810823,0.120765724198938
0.7600149425769842,0.3370414981396441,0.7833312774791701,0.29392824995108174,0.0,0.29121756107726976,0.00018542003663012203,0.0,0.6907757148918716,0.5116870062904866,0.03323936997157488,0.00034063211804830453,0.043690160089136794
0.1870427347990348,0.0009548479566068302,0.667064884627583,0.3063820027436205,0.0,0.30052241509597094,0.5703399025597828,1.0,0.002503298452875266,0.5312338913120627,0.6654348037076974,0.6422417961832594,0.9456879565850099
0.35014473312901756,0.0009386999963174603,0.6834188046523343,0.30586781082013925,0.0,0.3280879257571882,0.3549597186239605,1.0,0.0025075608908758165,0.5668684375237021,0.38389703645379575,0.3734859493281453,0.09399310043692494
0.1746997214019758,0.0009151705768846163,0.6771768540201603,0.2985428039049654,0.0,0.3023794023734008,0.22434413011323023,0.0,0.002540592438222602,0.5541017137709048,0.28181285511498294,0.27443588264055047,0.902038731641073
0.17790693530535204,0.0006957147452222312,0.678726827984842,0.3036773229033671,0.0,0.3085358268243868,0.5432351679682431,0.0,0.0018137032472134882,0.5935695794700422,0.5471866739375632,0.5417868477889484,0.9278660171908631
0.4013366055629886,0.33003312042793564,0.7437159834075486,0.30439322270684055,0.0,0.3083306163269047,0.00018542003663012203,0.0,0.7255295393426563,0.5421254928387853,0.6856755675378774,0.7146933093783584,0.09172837948738319
0.5206206651804804,0.3296653510397103,0.736755434095618,0.2895391737977194,0.0,0.3335824447489195,0.00018542003663012203,0.0,0.9877573606591455,0.5872037613899224,0.032794349439492464,0.0004383852229024333,0.054019466169520886
0.0009332489275758065,0.0009112272808300403,0.6243159702813358,0.2797659882783943,0.0,0.2836828308102224,0.00019207187650922955,0.0,0.0024819899512628467,0.4921705649153978,0.05046007854337088,0.0006218603506758433,0.9005158230092485
0.30525776127976656,0.0009598992862633882,0.6988940907804935,0.30258362439327613,0.0,0.3450120087470307,0.38732284324591615,0.0,0.0027106473514038297,0.6294342590093862,0.4400968860014648,0.4380204736458955,0.8805447008928695
0.10413524117328582,0.34046506125633424,0.6627913867075189,0.30421062803579874,0.0,0.2985421576452409,0.00018542003663012203,0.0,0.9301141904960846,0.7059443025747569,0.8208687951170038,0.803161329695591,0.9202140592704859
0.3101308565609721,0.33346888820886034,0.6988360007928547,0.30288875828783834,0.0,0.2957069001061056,0.4383114169948518,0.0,0.7107756091423675,0.5198397116212661,0.43044917607708827,0.5015208541880503,0.9110303882117908
0.3580808291188401,0.3433280082541983,0.7300869206440554,0.30277104564493107,0.0,0.2767359369530137,0.00018542003663012203,0.0,0.6112725281680518,0.6904902820268504,0.9273011813115216,0.9497548635025108,0.11411818996176647
0.45872010723479884,0.32605063583204696,0.6874775840795873,0.2971938405739269,0.0,0.31482320761957777,0.00018542003663012203,0.0,1.0,0.5165265140941244,0.7037210791238507,0.5784908873639164,0.001055525891958348
0.32501924850368974,0.11560560554199295,0.698934530348881,0.3070518218773635,0.0,0.2787670395413541,0.7799489043620281,1.0,0.33722292156655137,0.5755737724373589,0.7688530943382962,0.8148722488349783,0.898903385456892
0.528640261271712,0.012100036532519676,0.701337526738745,0.3070983978805338,0.0,0.2753504414722225,0.7715258814541961,1.0,0.035521399940329684,0.45848854003107675,0.7884896815889694,0.8373314633495841,0.02244736805066149
0.16607821098888612,0.32747118379377027,0.6727661986562207,0.3024807140372019,0.0,0.3085984463578843,0.00018542003663012203,0.0,0.9955685666602194,0.5089604939507524,0.8386615131550663,0.8279478409716406,0.9169317232117941
0.07258110458267783,0.012718720129939687,0.6848699417601367,0.308182652268393,0.0,0.43003787643340563,0.4022459666530279,0.0,0.0370277197780539,0.5934209731956628,0.4653390143454209,0.4224168062297405,0.09856695363460853
0.13919490904466142,0.9564836097388332,0.6695254725362767,0.3041977938073402,0.0,0.3046719177999158,0.5947705024589103,0.0,1.0,0.524110594027789,0.7474179675673706,0.682656622587184,0.006678079092590311
0.5672312582552481,0.33495063873248765,0.7209035454500669,0.30393312516655624,0.0,0.2682399947465733,0.0002186792360256596,0.0,0.7280147096923172,0.2951883042734096,0.06967732181428626,0.0006647213659216148,0.9558646135866424
0.16020835697923738,0.3382784547102671,0.6653013252782548,0.303232537983029,0.0,0.29148141049343557,0.00018542003663012203,0.0,0.7158630394695834,0.5582673333997263,0.6414937656626598,0.6487663597243307,0.9096026839053334
0.2883787573787588,0.0008437024095493406,0.6809034750340817,0.3043978731731621,0.0,0.2874863572218148,0.7490658464185647,0.0,0.002211989048489073,0.5209805743735743,0.8303638592935461,0.841456490752927,0.9464199938631669
0.299938927384239,0.0007192441646550751,0.6700659904304638,0.3029528077898598,0.0,0.29655947483399664,0.6400790848356283,0.0,0.0017872792835072681,0.5439722353944063,0.7734388039266512,0.7584408017249953,0.10115606277221745
0.7577348086370225,0.33665091629490496,0.7497369276871859,0.30150598176579385,0.0,0.2832861759593863,0.00018542003663012203,0.0,0.9268544917057792,0.5154031951380986,0.1304759960873515,0.09766438346593616,0.8983067811348185
0.08982925603374292,0.000990044318085248,0.6519241504347648,0.3105901588661574,0.0,0.29523742902650885,0.3767368784720644,0.0,0.0026098500142590977,0.4528069300059343,0.464436956930417,0.42982047148881564,0.006394247104402218
0.1353231219765409,0.9436472034046615,0.668183790317256,0.3044074712441007,0.0,0.30686832050498275,0.5956300017727889,0.0,1.0,0.5394619317680451,0.8063537705177503,0.7748197930130346,0.98241281190387
0.13975748409562916,0.3346701269904273,0.6608481385110112,0.3109850722381276,0.0,0.3284937931597733,0.495809143149579,0.0,1.0,0.7067084897010147,0.4329018275598732,0.4611088295209418,0.8779770623099656
0.10223977225987783,0.953682240078944,0.6639778467043372,0.30670018248081055,0.0,0.29984904693327374,0.5812255398145801,0.0,1.0,0.5634086976982005,0.7107367234049319,0.6451591992962605,0.007099741970675708
0.29475117185317495,0.33689380377832934,0.702267319028623,0.3019675702488262,0.0,0.28326694875954733,0.00018542003663012203,0.0,0.7646661103807295,0.5899158258974282,0.5385614965998593,0.5766653286603984,0.903806344401083
0.24792181175662906,0.958105575396961,0.6737753391419516,0.3012168803632296,0.0,0.30319564975945607,0.6720505145913591,0.0,1.0,0.4709430874088696,0.8820826142265914,0.8607258521798233,0.035640821862419965
0.4020645772230437,0.33161920535088973,0.7262937167318736,0.2976137913299913,0.0,0.3028774140000412,0.00018542003663012203,0.0,0.7979212747746024,0.49723607809466586,0.6120123241494927,0.6063346235646124,0.11172369146193083
0.3403817221845416,0.32993466838346697,0.6947699126901248,0.2999964673335519,0.0,0.31314846509917876,0.00018542003663012203,0.0,0.963293038740734,0.579764159778577,0.8833579403611748,0.9089799003337966,0.9171229952116309
0.3534758058439399,0.0007623271182424229,0.6727834849710541,0.292195468540451,0.0,0.30214324072779375,0.6697613418099746,0.0,0.001975872381847125,0.6591415820479511,0.6033763078555564,0.6881434833896773,0.9200685009740716
0.7052465808113805,0.32812621089333893,0.7789356452681053,0.3054226991944699,0.0,0.3313695040861824,0.00018542003663012203,0.0,0.9907230947393281,0.5650985780753075,0.038309549737187684,0.0005286188901888898,0.04759820404029831
0.19230047352682472,0.0009469450698860182,0.6944773600491636,0.307942984902172,0.0,0.2760598532919412,0.07912449789992365,0.0,0.0025552963739683705,0.7165644912531306,0.1322864203672811,0.10064658620813596,0.9233184011789215
0.18119254550286634,0.9616374325036445,0.678671633159637,0.3028964874786402,0.0,0.3180833216306473,0.5090014012953088,0.0,1.0,0.5402292148583641,0.7591497352041262,0.7085558777149125,0.08572161678403854
0.25542481542422124,0.0010474176462171858,0.673507386643257,0.3038565955623282,0.0,0.2935393083216217,0.13686823280361787,0.0,0.0028272128925616157,0.5684169355425439,0.20028835225020347,0.14642445557793793,0.9434689939704478
0.3192710483713363,0.000753805036273425,0.6936606165133243,0.30421441859818776,0.0,0.3050799994796287,0.5838644744253103,0.0,0.0019324006779879756,0.4789203547768395,0.630669803896929,0.6373164185832292,0.941656917983902
0.22284043742752074,0.0006918366276149612,0.728247808511328,0.3103905964856092,0.0,0.2875217625670797,0.814936490139956,1.0,0.0017229222370001972,0.6511483188657223,0.8139336638494696,0.8329527273191538,0.8984672605171052
0.4764298429699115,0.3335822661177337,0.7283691958492269,0.30307800931271917,0.0,0.2885736600022797,0.6073364518364265,0.0,0.6303550862100904,0.37154200165427653,0.8029304610694942,0.8360267626646966,0.07152354889111202
0.5885222216932902,0.953200897246504,0.7279433135052822,0.3018139949661092,0.0,0.3090252807296417,0.00020121815634300237,0.0,1.0,0.5502967739538605,0.04728779655111546,0.000638403209492445,0.12476063944501335
0.26188022622700485,0.0007060944129360092,0.7011073949789559,0.30190308720184605,0.0,0.30133153530475504,0.749216114463765,0.0,0.0017508386575613936,0.722510806204518,0.7576564179210361,0.7782681252526805,0.9217333772021231
0.3643237784207279,0.32770497888381245,0.7190531073191044,0.27757332981406607,0.0,0.3172900588455397,0.00018542003663012203,0.0,1.0,0.6050540581122803,0.05618109780709458,0.0004752307161114353,0.09201110386577267
0.18706248800599495,0.9534246222664566,0.6849166208551366,0.3071522270160096,0.0,0.31355249523147044,0.361664734455632,0.0,1.0,0.5079816533170458,0.454351221583092,0.42148886342399716,0.9506061016905929
0.4224237895739835,0.33122089986015957,0.6934662116555143,0.3028220821525338,0.0,0.2984812167324746,0.00018542003663012203,0.0,1.0,0.5385971258101776,0.04780261580582377,0.0004511683780797223,0.07939894571071075
0.13575375238873888,0.3319725540076759,0.674135917265147,0.30197663428992605,0.0,0.30305423800134784,0.00018542003663012203,0.0,0.9944439429146366,0.6555569716724463,0.527703632795306,0.48040514819936553,0.9959243154882436
0.593001173935278,0.3371657608491969,0.7367121080427803,0.3033095847876672,0.0,0.2795172264882515,0.3419337052983517,0.0,0.7077216219405876,0.47017322434852815,0.3082478746564263,0.3953435855147713,0.9760929640092078
0.36712037228769584,0.3254150319097384,0.6858747127291913,0.30025518334902335,0.0,0.3043815546698456,0.08838551784547703,0.0,0.7824407987389141,0.29256447474131875,0.19962588147854843,0.11928211904462103,0.07570499617068643
0.2549800331245122,0.33621689301511926,0.6882338798548525,0.3034829374991877,0.0,0.30773648010295473,0.822115323699932,0.0,1.0,0.8142787925946564,0.7953165964404458,0.7995859349052054,0.8835048772624762
0.22483434188507265,0.00098807267005796,0.6891393696204174,0.30321298011719117,0.0,0.30268119470215743,0.5160000443417396,0.0,0.0026445855979431096,0.5679215812945984,0.6617037094575465,0.6859215925106108,0.9002995479468493
0.25239391739236505,0.000254538130858073,0.6938139466842201,0.3094945619321593,0.0,0.2899556149542316,0.6743975811917756,1.0,0.0006348276387313084,0.5541321574173921,0.7707570453051021,0.7550486556669039,0.8894767392412749
0.3765183043555714,0.32885759454378194,0.7193684667346375,0.3032280873021562,0.0,0.32861281183945995,0.00018542003663012203,0.0,1.0,0.681119314842519,0.5897391348233629,0.5889707460631088,0.05159454678867353
0.2626198370807477,0.3302333649122908,0.6850571936572842,0.30306358183685295,0.0,0.3008665889072409,0.634893749768013,0.0,0.7291829235055585,0.46532184868269866,0.6991469703352972,0.7317263547677161,0.9350818987195966
0.5526733842589677,0.3281791846762865,0.6951254265747163,0.2910546865594775,0.0,0.32617985836024954,0.00018542003663012203,0.0,1.0,0.5118634762413166,0.06779761270984734,0.02234937295279017,0.084791020175585
0.38621555828090587,0.33146217417701607,0.6963502443954017,0.30082876016444626,0.0,0.2962523814972804,0.00018542003663012203,0.0,0.8447149776899882,0.5190941002793039,0.7543384506608272,0.7904286474284302,0.9171560224395884
0.31329462716090234,0.3386784385460122,0.7291235799356391,0.3033511223166729,0.0,0.28821135339757686,0.00018542003663012203,0.0,0.5083635540226692,0.5937052858942167,0.9328522852188709,1.0000000000000002,0.04840295908678741
0.1936238028583313,0.001023513450713276,0.7236124697108136,0.16849850129263505,0.0,0.34675174215604215,0.2015100242413666,0.0,0.0028133606396762486,0.418072277344713,0.22620359193105571,0.18860331227322116,0.977290572924987
0.39492774629179567,0.3326150179615506,0.7005049376309901,0.30172957186583277,0.0,0.29187387969620804,0.00018542003663012203,0.0,0.8182536941796881,0.5416827699796798,0.7797226974596635,0.8409286283922566,0.9013996214813407
0.3012391623420321,0.0006953236745392832,0.6783848559008986,0.30681518983188594,0.0,0.2880772617115378,0.6659219260854812,1.0,0.0017412471661355138,0.5099553303987037,0.7059724307581418,0.7259694671142473,0.8850833304123794
0.13634139923053237,0.9671627724173937,0.6596478356316516,0.3038740875941115,0.0,0.29326557678150683,0.4493211901124466,0.0,1.0,0.4070676731301859,0.5767056881903855,0.5080823325047389,0.0037852154916417375
0.10647788376528027,0.33228723555067163,0.657876898021603,0.30257547377292165,0.0,0.3059446629393531,0.00018542003663012203,0.0,0.9923414262973727,0.5658839209559119,0.517918029184932,0.2972581113793787,0.042966888242844746
0.2437760915480173,0.09738171659824557,0.6442723099343673,0.28498268244212793,0.0,0.34887103044463585,0.7827742346801667,1.0,0.28416353001788713,0.594366274218828,0.871528622118328,0.8668219771558865,0.11122797437997059
0.27229407830249736,0.0008674925427709645,0.67840483717356,0.30495413790648207,0.0,0.2911348227617862,0.7887588882768488,0.0,0.0022190218029434147,0.519969742111364,0.8899639898361342,0.8942521164244375,0.9770133522858896
0.211916800600176,0.3187721912244388,0.6987935106471111,0.303541581315282,0.0,0.2936823867872331,0.8676953513226254,0.0,0.8828158748745419,0.6922472416250329,0.840336287724602,0.8902984114412663,0.9985047782565774
0.14366823691355668,0.32767823942585594,0.6655215202952789,0.30128497220798,0.0,0.2856860810491859,0.00018542003663012203,0.0,0.7520433656498952,0.3070339787214422,0.48712891781475015,0.44025735760305884,0.10420349602009572
0.5856948804657469,0.3298968811787131,0.7430068019394385,0.301307528971267,0.0,0.32150451652311046,0.00018542003663012203,0.0,0.9722528430246028,0.5953987782293879,0.0351337251723362,0.0004534242116217024,0.9821453293773121
0.135976007290415,0.11751352697198203,0.6731974423473892,0.3038931460958129,0.0,0.2917966998412627,0.2794404622357033,0.0,0.3442304786146275,0.7304798176683605,0.2922307715730386,0.2852721676963167,0.9642320863677654
0.1863407418917729,0.0010519638429082878,0.6698789492627855,0.3046625412265472,0.0,0.2974451766243688,0.7016235409623937,0.0,0.0027831007500161015,0.5560480431701222,0.8166441993803768,0.793388379484139,0.016772314202940987
0.5971991321214154,0.33565251284096886,0.7573807240572925,0.3025790079735432,0.0,0.3077789615275218,0.00018542003663012203,0.0,0.9997763494220919,0.6723866322464289,0.03184412619629828,0.0005128280591811599,0.07457057149861324
0.012420647054247518,0.0005400197295160059,0.6376928736108993,0.30292225811623613,0.0,0.2870795864210088,0.00021951071601054807,0.0,0.0015247376472344604,0.5792012103155528,0.032846421447436776,0.0006218602863116192,0.9297003105381532
0.2183890080646663,0.3322578074817686,0.6741959607264371,0.30053342997145016,0.0,0.2971884673487588,0.00018542003663012203,1.0,0.8460046736687108,0.5266843721410694,0.025993652395567057,0.0003240892743762261,0.9408420672701394
0.19944637403220464,0.3313630703480759,0.6883332406103576,0.3045759380929288,0.0,0.2948417384366341,0.00018542003663012203,0.0,0.7221948656359787,0.5240460947767502,0.613308393206706,0.613128570314418,0.8925336325806903
0.060680615096175866,0.0007249798680071251,0.6598059957409427,0.30356722468238084,0.0,0.3064038113649435,0.6485305748699455,0.0,0.0018422584299199844,0.6524656515688534,0.7093591717150838,0.6704464642362199,0.9126896969535947
0.3655737830846442,0.0008068439976678388,0.6943187088736363,0.3029064617868577,0.0,0.29760071904265484,0.7740338672830936,0.0,0.0020579149247277866,0.6081237064675165,0.7449282974129805,0.7926738987347335,0.9505702603236812
0.15954602911009985,0.22802158319099997,0.6630426946038429,0.3023838230209451,0.0,0.298763524030151,0.7076229079053492,0.0,0.6666138661294818,0.7392739035514353,0.7188674296370716,0.6734648055972161,0.11002563916620507
0.37023793721918524,0.0005978656013900796,0.6986347492375532,0.3047605004302492,0.0,0.3244748311824923,0.00020870147620699833,1.0,0.0018237202447613544,0.5887016919959578,0.043664936031648886,0.000615844756702588,0.12437125620656646
0.08974258337761534,0.2355402168943186,0.6565987769172607,0.3036010524578814,0.0,0.2957708523569247,0.3133299845841444,0.0,0.7064853103824179,0.5597853877720809,0.42359950980629973,0.3661365014625918,0.05184768260972701
0.2518947372005402,0.0009644291883426082,0.6668033634003313,0.3018821553567777,0.0,0.2929369674596425,0.38570451909075765,0.0,0.0025096924451843052,0.4787438848260166,0.47381376220749133,0.425150089800356,0.04902135693727611
0.16096094657363877,0.0009186250345853963,0.6713596108388376,0.3045668479799244,0.0,0.2971278262428008,0.48728077588098345,0.0,0.0024363850165541445,0.5277875673307761,0.6214335933875968,0.5760627659384023,0.9560934070667865
0.4822518794501367,0.0006152193629522795,0.6998863932165371,0.356313463090593,0.0,0.3172695540454596,0.0001995551963732255,0.0,0.0016709259924481568,0.5755593246051234,0.0629018982381789,0.0005662162824783153,0.04709983799285664
0.20899274484308228,0.000750774238479579,0.6681306954296634,0.30427244088640365,0.0,0.2964180714283461,0.6614724502447454,1.0,0.0018629305165445914,0.5781444545865924,0.8207236639171005,0.7852853779989885,0.11381376981219476
0.19545027544162652,0.33000981913306804,0.665630700837864,0.2982110682536161,0.0,0.29816464757881567,0.00018542003663012203,0.0,0.9966559711941867,0.5507776803695776,0.8026695642763488,0.7721487534333058,0.9253636435443802
0.24362210078881902,0.0003515236602651406,0.6704660007294913,0.24631817338354,0.14285714285714288,0.2615203218951234,0.0,1.0,0.001099813955612915,0.4675906743370888,0.05744081141215902,0.0006196044830586858,0.9323776516963604
0.2062657625864625,0.33353825437127393,0.6912177480243316,0.30380925796856156,0.0,0.29839106132431353,0.689528402672857,0.0,0.6845245974122867,0.5122597596396687,0.754080566612705,0.7837851236566009,0.9119179985461575
0.15166135248108625,0.33916374096911883,0.6592412470229249,0.30299321726524314,0.0,0.2956253352152924,0.5170451877029454,0.0,1.0,0.7127739992683289,0.5884597224369092,0.5249402693430925,0.02876343934840197
