0,1,2,3,4,5,6,7,8,9,10,11
0.0863550968293389,0.9358114393780423,0.3574474048653792,0.6374125405492299,0.44669277045120775,0.5772846180700785,1.0,0.3519180469329667,0.8321505331116552,0.7693328635687237,0.9981657381250358,0.0
0.13442344704566886,0.10536861102736422,0.5052370743959905,0.5384639314065184,0.9866988976219042,0.804942442236208,0.309048984807896,0.6557212360112702,0.8235020865574414,0.9013853479213909,0.9001125988559018,0.0
0.2807300980244974,0.0007824112254982696,0.47444731861922385,0.6163358261908798,0.28089805958442027,0.6941006430727346,0.0019938099443141954,0.6625137243183125,0.6606524086249306,0.7158653003188875,0.042835080616855925,0.0
0.658032372508308,0.32146534514287983,0.6083412398624755,0.4734137475716842,0.5728277627726613,4.99966781180583e-05,1.0,0.46114582528900583,0.05792413389715945,0.012444055255719677,0.09651310642135852,0.0
0.22143772102941872,0.0009574297750959415,0.4401333154643484,0.5144470507981124,0.45140553834459984,0.8175469192122777,0.0026186992264567444,0.40757548794777765,0.9379953957703131,0.895577231682293,0.9357075427890689,0.0
0.24036134862804326,0.9379845890543668,0.4253527595088831,0.5926509998693277,0.471211143886373,0.3536571554891723,1.0,0.38862501636844937,0.5171272322477616,0.4706971042287619,0.12204648879820923,0.0
0.5133125866642062,0.3223659607579796,0.4734439698202118,0.18317684620099728,0.47407693094567976,4.99966781180583e-05,1.0,0.4356204399168703,0.7000848393691689,0.5691895131298946,0.000879513358923778,0.0
0.7309629282202992,0.3265932178491271,0.623242761012168,0.5435494372940266,0.4090683156687068,4.99966781180583e-05,0.9995856081582576,0.32244677314835246,0.05495198178218935,0.00022057627146548908,0.9604314664453778,0.0
0.48200413719678437,0.3215513398030902,0.4877165040505938,0.40265413282837836,0.36362296078647577,5.967345452800865e-05,0.7078605591741204,0.0,0.024739578317105326,0.00038933916466876717,0.10752128370534081,0.0
0.1440168826938016,0.32432013583579256,0.38488419425812026,0.6918729202128217,0.43443823689847644,4.99966781180583e-05,1.0,0.345723217013794,0.5999272147388603,0.5395716683441825,0.9378978688956803,0.0
0.10116698854901898,0.34030160778111007,0.39839681467262855,0.5870000754383929,0.4664527522662499,0.8608261935987623,1.0,0.8120189773326276,0.936934759056882,0.8864758916958393,0.08747671734792667,0.0
0.47341464536678346,0.33229432383842383,0.636514015725848,0.6291803259666159,0.3891765211243407,4.99966781180583e-05,0.8185529133059368,0.6788197254128999,0.8609448025087042,0.918406927730458,0.9165345005615273,0.0
0.3342532216848453,0.0008470562651766156,0.43292126818280235,0.5599915831988234,0.40996994753165483,0.7186019688293666,0.00225936579805186,0.5196129322530758,0.8877540193292197,0.8964356918499716,0.06960297841273994,0.0
0.2494652717589252,0.0010329993753181443,0.4103488137720416,0.5883520478365006,0.451291687073624,0.6765196273023462,0.002748281101332628,0.443461180744653,0.8221000213617148,0.7915088195022212,0.10130945077548387,0.0
0.6457232686099721,0.3310178421115157,0.7854035294115986,0.5600436654297922,0.3260331322439891,0.1739513124734708,0.7054351076611434,0.4296176665133338,0.23260053725349117,0.2045844776796883,0.04212735918220312,0.0
0.19174124428963402,0.0007918695102169804,0.3911388981573658,0.6338989256097203,0.4180785660007605,0.533540343720827,0.0020230081873157113,0.48455455983131035,0.6334681112335153,0.5853345944487528,0.004397370877362361,0.0
0.551186095333727,0.33382783888361434,0.5947390343586072,0.5374521189283252,0.3815831274813772,4.99966781180583e-05,0.967583035354009,0.6516558159212221,0.020726212703052693,0.00020133133796224056,0.009745986987825195,0.0
0.11162759377949383,0.0010317103416255802,0.3913135053773157,0.22557473061403233,0.49753850700207525,0.23708673670434202,0.00285335091237382,0.4837319401401495,0.2458862100685148,0.27580685618787987,0.019312322364932688,0.0
0.23432787104406802,0.0011189295838436308,0.4218443740411406,0.47187141799752913,0.44841565502984015,0.529691297998337,0.0030121313656008564,0.502325159739312,0.7000880293067344,0.6609077865357763,0.06630200702487593,0.0
0.4425117050036898,0.0007775773491514593,0.47948786603619364,0.6430705857556698,0.3907617030121055,0.6700281936993734,0.0020048905749162627,0.567369195075031,0.7796079497324448,0.7957805477083078,0.045623802218694165,0.0
0.14146096865263302,0.15445035418053693,0.3920192347416861,0.669040426174243,0.45454754761614424,0.8734686709053452,0.46902479032039407,0.5633212346682143,0.9881452455412549,0.9577744485743849,0.9176114835916385,0.0
0.2219021285024827,0.0010341111668779601,0.4260728730346725,0.6505176996560146,0.3796086262420215,0.34479896823981754,0.002817759223986971,0.5495589751165948,0.404923807447362,0.386892213101391,0.9296014289599199,0.0
0.4030754005214825,0.3316088479466008,0.41969243937810724,0.2942050401627201,0.3483563681671037,4.99966781180583e-05,1.0,0.4424935113773355,0.04468460335375091,0.00011843015188583994,0.8803412998792229,0.0
0.4088745319268136,0.3259630415027115,0.48409705329798663,0.3796726860051829,0.39400740354786584,6.0479852562245195e-05,0.7659998653570247,0.1532691578053212,0.050013089085025275,0.0003271633962366183,0.03886866404291123,0.0
0.15968132611598876,0.935473551421399,0.41173372209394904,0.6237754393389501,0.39754753507038687,0.6190792583192684,1.0,0.298600874998736,0.7223564576382723,0.6826684138199461,0.8806401197309666,0.0
0.2851931078183089,0.0009866425011519353,0.41230957780308586,0.6182561355559808,0.3789316096328463,0.13260971371569052,0.002703310682964255,0.5031518085881451,0.19047346809566928,0.14387941393422188,0.9433451415408305,0.0
